filename,satisfiable,time,memory_MB
rand_100_1.cnf,True,2.5947,1.58
rand_100_10.cnf,False,inf,0.0
rand_100_2.cnf,False,inf,0.0
rand_100_3.cnf,False,inf,0.0
rand_100_4.cnf,False,inf,0.0
rand_100_5.cnf,False,inf,0.0
rand_100_6.cnf,True,19.2459,1.59
rand_100_7.cnf,False,inf,0.0
rand_100_8.cnf,False,inf,0.0
rand_100_9.cnf,False,inf,0.0
AVERAGE (no timeouts),20.0%,10.9203,1.58
